dt,grain_id,v,ASP_monthly,ASP_Consumer,ASP_Graphics,ASP_Mobile,ASP_PC,ASP_Server,MACRO KR CPI,MACRO US CPI,MACRO CN CPI,MACRO US Unemployment Rate,MACRO China Unemployment Rate,MACRO US Interest Rate,MACRO China LPR,MACRO US PMI Manufacturing,MACRO China PMI,MACRO China Credit Impulse,MACRO 70 Cities Housing Price YoY,MACRO KR CCI,MACRO Conference Board US,MACRO Conference Board CHINA,MACRO M1 Money Stock,MACRO M2 Money Stock,MACRO CN PPI,ASP (1Gb eqM),bit demand(mGb) AI accelerators,bit demand(mGb) Data center servers,bit demand(mGb) Deskbound PCs,bit demand(mGb) Total,bit demand(mGb) Upgrade module,consumer demand (mGb)-Total,DRAM demand (Gbm) Total,DRAM revenue ($m),Global demand(1Gbeqm) Total demand,Mobile commdem(mGb) High-end smartphone,Mobile commdem(mGb) Low-end smartphone,Mobile commdem(mGb) Mid-end smartphone,Mobile commdem(mGb) Tablets,Mobile commdem(mGb) Total,Unit shipments by app Total,Wired application dem (Gbm) Total,Total Vendor Revenue,Total Shipment Units,Total End-User Spending,Memory capex ($bn R),Industry capex ($bn R),(smartphone)SI-per-ST Ratio Total,(smartphone)Sell-Through Total Market,(smartphone)Sell-In Total,(smartphone)Inventory of new products Total,(smartphone)Inventory of lifetime shipments Total,(smartphone)Inventory in weeks of lifetime shipments Total,(handset)SI-per-ST Ratio Total,(handset)Sell-Through Total Market,(handset)Sell-In Total,(handset)Inventory of new products Total,(handset)Inventory of lifetime shipments Total,CN10YT=RR,CN3YT=RR,US10YT=RRPS,US3YT=RRPS,BZZc1,GCc1,HGc1,NGc1,PAc1,PLc1,CSI300,INX,OVX,SKEWX,VIX,ASP by vendor Micron,ASP by vendor Samsung,ASP by vendor SK hynix,DRAM ASP forecast 1Gb equivalent price,DRAM quarterly shipments 1Gb equivalent unit,Gb per wafer Industry average,Global supply(1Gbeqm) Total supply,Industry operating income,Industry operating margin,Micron cash costs,"Micron fab 12"" total (1Gb million units)",Micron fab Total output (1Gb million units),Micron loaded costs,Micron shipments 1Gb equivalent unit,Nanya loaded costs,Samsung cash costs,"Samsung fab 12"" total (1Gb million units)",Samsung fab Total (K wafers/quarter),Samsung loaded costs,Samsung shipments 1Gb equivalent unit,Shipment detail_Y 1Gb equivalent,Shipments pivot table total,SK hynix cash costs,"SK hynix fab 12"" total (1Gb million units)",SK hynix fab Total (K wafers/quarter),SK hynix loaded costs,SK hynix shipments 1Gb equivalent unit,Supply-Production-based Total,Total DRAM shipments(1Gbeqm),Waferoutput12-inch Micron,Waferoutput12-inch Samsung,Waferoutput12-inch SK hynix,Waferoutput12-inch Total,Capex by region ($m)-Total,Capex by Tech ($m)-Memory,Days of inventory,Days of inventory (R),Days of inventory by technology group - Analog,Days of inventory by technology group - Average DOI,Days of inventory by technology group - Discrete,Days of inventory by technology group - Logic,Days of inventory by technology group - Memory,Days of inventory by technology group - Microcomponents,DOI Inventory(mil),Fabless semiconductor companies Inventory(mil),Fndry rev forecast-IDM foundry revenue,Fndry rev forecast-Pure-play foundry revenue,Fndry rev forecast-Total foundry revenue,Foundry revenue by IDM by region (incl Samsung)-Total,Global capex,Global semiconductor revenue($bn),IDMs Inventory(mil),Industry revenue without memory ($bn),Inventory coverage,Memory capex,Memory revenue ($bn),Min average Max average,Pure-play foundries Inventory(mil),Quarterly foundry revenue-Total,Quarterly industry inventory value (L),Quarterly industry inventory value (L) - k,Quarterly semiconductor industry revenue (L) - k,Quarterly semiconductor industry revenue (R),Revenue of fabless semiconductor companies,Semiconductor revenue,Total industry capex ($bn),Total industry revenue ($bn),Total industry silicon (Msquareinch)Total,Total Inventory(mil),Total semiconductor industry revenue,Total-Quarterly industry revenue (R),Wafer size-total,DRAMDXI
2015-03-02,ASP_monthly,0.89,0.929294739,1.031210355,1.232692881,0.808098755,0.974607333,1.007275046,94.643,-0.1,89.0215,5.7,5.0,0.125,4.25,53.5,54.0,51.4,-5.1,3.1,105.55,105.7,3093.4,11788.6,-4.3,0.94834139,154.6923077,1905.76117,1138.215145,7367.842963,1118.000146,1303.63795,14285.0054,12589.0,13805.41664,2073.170911,765.2837451,819.9838783,643.355996,4592.777768,1104.838793,420.5741237,50585.71635,10091.37227,53854.70468,21.10750142,39.56119284,0.924722133,127.6059,118.0,52.122898,158.3524115,5.373309084,0.944309927,165.2,156.0,77.916486,158.3524115,0.9670578933,0.96962048805,0.98059692875,0.99025229465,58.801,1224.99,2.623125,2.7574,787.98,1200.1799999999998,3461.174,2082.9355,57.686,129.2355,15.8435,0.92708884,0.964749366,0.887259417,0.94834139,13274.75542,4064.383821,12819.63203,4766.339703,0.391228737,0.537757602,2330.624621,2330.624621,0.654589884,3038.54375,0.647324471,0.414880795,5824.748449,1246.508589,0.575213214,5444.9375,47478.99461,13274.7935,0.442895222,4037.879054,867.1905,0.574613094,4084.4875,13695.57861,13274.75542,990,1530,1095,4047,16188.14,14369,84.09191764,84.09191764,117.529817,84.09191764,91.81283641,65.14477385,49.5204937,96.45166724,84.09191764,4843.78,4642.0,41429.7,46071.7,1097,16188.14,354.3539998,20986.205,271.6370003,0.315598248,6442.6446,82.7169995,12.76470588,3603.97,11475.0,29433.955,29.433955,93.264,93264,24.67866368,93264,60.66869426,354.3539998,9765.8,29433.955,93.264,93264,4300520.624,20309.49
2015-04-01,ASP_monthly,0.82,0.907335105,1.031210355,1.232692881,0.808098755,0.974607333,1.007275046,94.587,0.0,90.09729,5.5,5.0,0.125,4.25,52.9,54.0,51.4,-5.7,3.8,102.645,109.8,3005.0,11850.4,-4.8,0.94834139,154.6923077,1905.76117,1138.215145,7367.842963,1118.000146,1303.63795,14285.0054,12589.0,13805.41664,2073.170911,765.2837451,819.9838783,643.355996,4592.777768,1104.838793,420.5741237,50585.71635,10091.37227,53854.70468,21.10750142,39.56119284,0.924722133,127.6059,118.0,52.122898,158.3524115,5.373309084,0.944309927,165.2,156.0,77.916486,158.3524115,0.9660981567727273,0.9684099195454544,0.9800293358181819,0.9900082543636363,56.93863636363637,1177.7681818181818,2.707931818181818,2.746909090909091,784.1545454545455,1140.4136363636362,3745.277272727273,2079.9904545454547,51.530454545454546,124.67545454545456,14.812727272727273,0.92708884,0.964749366,0.887259417,0.94834139,13274.75542,4064.383821,12819.63203,4766.339703,0.391228737,0.537757602,2330.624621,2330.624621,0.654589884,3038.54375,0.647324471,0.414880795,5824.748449,1246.508589,0.575213214,5444.9375,47478.99461,13274.7935,0.442895222,4037.879054,867.1905,0.574613094,4084.4875,13695.57861,13274.75542,990,1530,1095,4047,16188.14,14369,84.09191764,84.09191764,117.529817,84.09191764,91.81283641,65.14477385,49.5204937,96.45166724,84.09191764,4843.78,4642.0,41429.7,46071.7,1097,16188.14,354.3539998,20986.205,271.6370003,0.315598248,6442.6446,82.7169995,12.76470588,3603.97,11475.0,29433.955,29.433955,93.264,93264,24.67866368,93264,60.66869426,354.3539998,9765.8,29433.955,93.264,93264,4300520.624,20309.49
2015-05-01,ASP_monthly,0.82,0.915526099,1.031210355,1.232692881,0.808098755,0.974607333,1.007275046,94.596,-0.1,89.55939,5.5,5.0,0.125,4.25,51.5,54.0,51.4,-6.1,2.0,100.063,107.1,3010.8,12122.2,-4.6,0.94834139,154.6923077,1905.76117,1138.215145,7367.842963,1118.000146,1303.63795,14285.0054,12589.0,13805.41664,2073.170911,765.2837451,819.9838783,643.355996,4592.777768,1104.838793,420.5741237,50585.71635,10091.37227,53854.70468,21.10750142,39.56119284,0.924722133,127.6059,118.0,52.122898,158.3524115,5.373309084,0.944309927,165.2,156.0,77.916486,158.3524115,0.9655590310909091,0.968148631409091,0.9811125136363636,0.9914609271363637,60.85454545454545,1199.8772727272726,2.7525454545454546,2.5968636363636364,768.1340909090909,1154.6818181818182,4477.255909090909,2093.5945454545454,43.08409090909091,122.05136363636365,13.548181818181819,0.92708884,0.964749366,0.887259417,0.94834139,13274.75542,4064.383821,12819.63203,4766.339703,0.391228737,0.537757602,2330.624621,2330.624621,0.654589884,3038.54375,0.647324471,0.414880795,5824.748449,1246.508589,0.575213214,5444.9375,47478.99461,13274.7935,0.442895222,4037.879054,867.1905,0.574613094,4084.4875,13695.57861,13274.75542,990,1530,1095,4047,16188.14,14369,84.09191764,84.09191764,117.529817,84.09191764,91.81283641,65.14477385,49.5204937,96.45166724,84.09191764,4843.78,4642.0,41429.7,46071.7,1097,16188.14,354.3539998,20986.205,271.6370003,0.315598248,6442.6446,82.7169995,12.76470588,3603.97,11475.0,29433.955,29.433955,93.264,93264,24.67866368,93264,60.66869426,354.3539998,9765.8,29433.955,93.264,93264,4300520.624,20309.49
2015-06-01,ASP_monthly,0.82,0.903520598,0.965436221,1.099284857,0.808063927,0.841693452,0.983494957,94.625,-0.2,89.3801,5.4,5.0,0.125,4.25,51.5,54.0,51.4,-6.1,4.8,103.183,107.6,3041.9,11907.6,-4.6,0.915486542,154.6923077,2064.234247,1079.120901,7176.868557,1117.230303,803.0143517,12698.3464,11972.0,12411.53087,1546.654791,877.6038956,811.3626978,404.6701665,3906.663596,986.4125701,407.3216925,50585.71635,10091.37227,53854.70468,21.10750142,39.56119284,0.924722133,127.6059,118.0,52.122898,158.3524115,5.373309084,0.944309927,165.2,156.0,77.916486,158.3524115,0.9666058366666667,0.9707772736666668,0.9784912204761905,0.9903974877142856,65.60142857142857,1198.5047619047618,2.8905238095238097,2.8574285714285717,784.647619047619,1141.9142857142858,4771.388095238095,2112.615714285714,34.042857142857144,123.54,13.28095238095238,0.863677951,0.95129585,0.855405725,0.915486542,13077.19933,4293.291839,12621.62688,4454.736258,0.387570581,0.490278556,2198.072686,2198.072686,0.611015361,2937.4375,0.553645533,0.422866416,5796.106776,1178.25651,0.606988193,5551.375,56922.71828,13077.23449,0.426496491,3975.678397,801.8817825,0.567497862,3858.9875,13433.84413,13077.19933,990,1530,1095,4047,14593.36367,14369,88.27956773,88.27956773,121.6927426,88.27956773,88.35839189,73.02751992,59.75977727,96.65437114,88.27956773,5208.98,4642.0,41429.7,46071.7,1298,14593.36367,354.3539998,22158.1996,271.6370003,0.36439713,6011.633757,82.7169995,14.05882353,3613.5,11617.0,30980.6796,30.9806796,85.019,85019,21.37163425,85019,60.66869426,354.3539998,9765.8,30980.6796,85.019,85019,4430299.543,20309.49
2015-07-01,ASP_monthly,0.74,0.854154297,0.965436221,1.099284857,0.808063927,0.841693452,0.983494957,94.89,0.0,89.2008,5.5,5.0,0.125,4.25,52.8,54.0,51.4,-5.7,6.2,97.588,109.9,3031.1,11882.7,-4.6,0.915486542,154.6923077,2064.234247,1079.120901,7176.868557,1117.230303,803.0143517,12698.3464,11972.0,12411.53087,1546.654791,877.6038956,811.3626978,404.6701665,3906.663596,986.4125701,407.3216925,50585.71635,10091.37227,53854.70468,21.10750142,39.56119284,0.924722133,127.6059,118.0,52.122898,158.3524115,5.373309084,0.944309927,165.2,156.0,77.916486,158.3524115,0.9650185557272728,0.9723766246818181,0.9769462967727273,0.9895456803636363,63.75272727272727,1180.7818181818182,2.675340909090909,2.7692272727272726,722.915909090909,1089.5045454545455,4973.570909090909,2099.283636363636,32.54363636363637,121.27999999999999,14.339545454545457,0.863677951,0.95129585,0.855405725,0.915486542,13077.19933,4293.291839,12621.62688,4454.736258,0.387570581,0.490278556,2198.072686,2198.072686,0.611015361,2937.4375,0.553645533,0.422866416,5796.106776,1178.25651,0.606988193,5551.375,56922.71828,13077.23449,0.426496491,3975.678397,801.8817825,0.567497862,3858.9875,13433.84413,13077.19933,990,1530,1095,4047,14593.36367,14369,88.27956773,88.27956773,121.6927426,88.27956773,88.35839189,73.02751992,59.75977727,96.65437114,88.27956773,5208.98,4642.0,41429.7,46071.7,1298,14593.36367,354.3539998,22158.1996,271.6370003,0.36439713,6011.633757,82.7169995,14.05882353,3613.5,11617.0,30980.6796,30.9806796,85.019,85019,21.37163425,85019,60.66869426,354.3539998,9765.8,30980.6796,85.019,85019,4430299.543,20309.49
2015-08-03,ASP_monthly,0.74,0.865123481,0.965436221,1.099284857,0.808063927,0.841693452,0.983494957,94.909,0.1,89.2008,5.3,5.0,0.125,4.25,53.5,54.0,51.4,-4.9,-1.2,103.398,105.54,3026.4,12091.4,-4.8,0.915486542,154.6923077,2064.234247,1079.120901,7176.868557,1117.230303,803.0143517,12698.3464,11972.0,12411.53087,1546.654791,877.6038956,811.3626978,404.6701665,3906.663596,986.4125701,407.3216925,50585.71635,10091.37227,53854.70468,21.10750142,39.56119284,0.924722133,127.6059,118.0,52.122898,158.3524115,5.373309084,0.944309927,165.2,156.0,77.916486,158.3524115,0.9659274092173914,0.9719939508695653,0.977339397826087,0.9899036412173913,56.84043478260869,1129.6304347826087,2.488826086956522,2.808695652173913,640.7913043478261,1017.7739130434783,4016.6704347826085,2093.388695652174,37.92478260869565,122.78347826086956,14.458695652173914,0.863677951,0.95129585,0.855405725,0.915486542,13077.19933,4293.291839,12621.62688,4454.736258,0.387570581,0.490278556,2198.072686,2198.072686,0.611015361,2937.4375,0.553645533,0.422866416,5796.106776,1178.25651,0.606988193,5551.375,56922.71828,13077.23449,0.426496491,3975.678397,801.8817825,0.567497862,3858.9875,13433.84413,13077.19933,990,1530,1095,4047,14593.36367,14369,88.27956773,88.27956773,121.6927426,88.27956773,88.35839189,73.02751992,59.75977727,96.65437114,88.27956773,5208.98,4642.0,41429.7,46071.7,1298,14593.36367,354.3539998,22158.1996,271.6370003,0.36439713,6011.633757,82.7169995,14.05882353,3613.5,11617.0,30980.6796,30.9806796,85.019,85019,21.37163425,85019,60.66869426,354.3539998,9765.8,30980.6796,85.019,85019,4430299.543,20309.49
2015-09-01,ASP_monthly,0.74,0.837344724,0.882297114,1.00123087,0.810060519,0.736176152,0.885694208,95.08,0.2,89.55939,5.3,5.0,0.125,4.25,52.7,54.0,51.4,-3.7,0.8,100.17,104.48,3188.6,12045.2,-5.4,0.850251269,154.6923077,2189.195932,1057.349681,7360.643816,1164.267553,819.4499035,13106.53642,11562.0,12844.89873,1645.2572,890.1928088,870.5340683,402.324122,4076.891948,972.7823125,457.4400922,50585.71635,10091.37227,53854.70468,21.10750142,39.56119284,0.924722133,127.6059,118.0,52.122898,158.3524115,5.373309084,0.944309927,165.2,156.0,77.916486,158.3524115,0.9661312898571429,0.9719257705238095,0.978831525047619,0.9899083805714286,48.205714285714286,1118.7333333333333,2.333214285714286,2.7534761904761904,595.1333333333333,990.8190476190476,3718.964761904762,2039.8661904761907,43.94857142857143,123.3104761904762,19.42809523809524,0.793991281,0.894893661,0.78505998,0.850251269,13598.33314,4505.572584,13421.71458,4036.329863,0.363666084,0.461785104,2329.41894,2329.41894,0.593966314,2974.84375,0.550781826,0.420776372,6328.925853,1175.52186,0.603294856,5839.8,56922.71828,13598.36829,0.411057556,4084.151905,809.88621,0.551611832,4020.075,14234.96483,13598.33314,990,1530,1095,4047,14119.54424,14369,91.06134429,91.06134429,123.1041568,91.06134429,92.0095521,79.34047887,62.41871207,97.88387887,91.06134429,5247.754702,4642.0,41429.7,46071.7,1359,14119.54424,354.3539998,22847.24621,271.6370003,0.373245093,5541.046315,82.7169995,14.63157895,3766.32,11207.0,31861.32091,31.86132091,85.363,85363,20.89139723,85363,60.66869426,354.3539998,9765.8,31861.32091,85.363,85363,4545831.086,20309.49
2015-10-01,ASP_monthly,0.67,0.788935347,0.882297114,1.00123087,0.810060519,0.736176152,0.885694208,95.213,0.2,90.00764,5.1,5.0,0.125,4.25,51.1,54.0,51.4,-2.3,2.2,98.879,104.0,3144.0,12087.0,-5.9,0.850251269,154.6923077,2189.195932,1057.349681,7360.643816,1164.267553,819.4499035,13106.53642,11562.0,12844.89873,1645.2572,890.1928088,870.5340683,402.324122,4076.891948,972.7823125,457.4400922,50585.71635,10091.37227,53854.70468,21.10750142,39.56119284,0.924722133,127.6059,118.0,52.122898,158.3524115,5.373309084,0.944309927,165.2,156.0,77.916486,158.3524115,0.967605494590909,0.9715559569545454,0.9788078245909091,0.9900097227272727,48.62954545454545,1123.6772727272728,2.36825,2.6396363636363636,609.1772727272727,967.6272727272727,3292.3095454545455,1943.3486363636364,49.58863636363637,133.0290909090909,24.532727272727275,0.793991281,0.894893661,0.78505998,0.850251269,13598.33314,4505.572584,13421.71458,4036.329863,0.363666084,0.461785104,2329.41894,2329.41894,0.593966314,2974.84375,0.550781826,0.420776372,6328.925853,1175.52186,0.603294856,5839.8,56922.71828,13598.36829,0.411057556,4084.151905,809.88621,0.551611832,4020.075,14234.96483,13598.33314,990,1530,1095,4047,14119.54424,14369,91.06134429,91.06134429,123.1041568,91.06134429,92.0095521,79.34047887,62.41871207,97.88387887,91.06134429,5247.754702,4642.0,41429.7,46071.7,1359,14119.54424,354.3539998,22847.24621,271.6370003,0.373245093,5541.046315,82.7169995,14.63157895,3766.32,11207.0,31861.32091,31.86132091,85.363,85363,20.89139723,85363,60.66869426,354.3539998,9765.8,31861.32091,85.363,85363,4545831.086,20309.49
2015-11-02,ASP_monthly,0.67,0.773721841,0.882297114,1.00123087,0.810060519,0.736176152,0.885694208,94.966,0.0,90.09729,5.1,5.0,0.125,4.25,50.2,54.0,51.4,-0.9,3.4,93.822,105.6,3025.5,12180.8,-5.9,0.850251269,154.6923077,2189.195932,1057.349681,7360.643816,1164.267553,819.4499035,13106.53642,11562.0,12844.89873,1645.2572,890.1928088,870.5340683,402.324122,4076.891948,972.7823125,457.4400922,50585.71635,10091.37227,53854.70468,21.10750142,39.56119284,0.924722133,127.6059,118.0,52.122898,158.3524115,5.373309084,0.944309927,165.2,156.0,77.916486,158.3524115,0.9694251247272727,0.9723859212727273,0.9798277716363636,0.9908595542727273,49.29272727272728,1159.8590909090908,2.3678636363636367,2.385045454545455,690.4545454545455,980.2363636363636,3428.473181818182,2024.8127272727272,42.823181818181816,132.85090909090908,16.789545454545454,0.793991281,0.894893661,0.78505998,0.850251269,13598.33314,4505.572584,13421.71458,4036.329863,0.363666084,0.461785104,2329.41894,2329.41894,0.593966314,2974.84375,0.550781826,0.420776372,6328.925853,1175.52186,0.603294856,5839.8,56922.71828,13598.36829,0.411057556,4084.151905,809.88621,0.551611832,4020.075,14234.96483,13598.33314,990,1530,1095,4047,14119.54424,14369,91.06134429,91.06134429,123.1041568,91.06134429,92.0095521,79.34047887,62.41871207,97.88387887,91.06134429,5247.754702,4642.0,41429.7,46071.7,1359,14119.54424,354.3539998,22847.24621,271.6370003,0.373245093,5541.046315,82.7169995,14.63157895,3766.32,11207.0,31861.32091,31.86132091,85.363,85363,20.89139723,85363,60.66869426,354.3539998,9765.8,31861.32091,85.363,85363,4545831.086,20309.49
2015-12-01,ASP_monthly,0.67,0.769719717,0.761084756,0.814630379,0.783209576,0.589024836,0.781534924,94.966,0.2,89.73869,5.0,5.0,0.125,4.25,50.1,54.0,51.4,0.1,5.9,96.835,103.8,3194.3,12260.4,-5.9,0.748557614,154.6923077,2290.437272,1091.615321,7883.716005,1202.039206,928.1370683,14224.79811,11414.0,13934.61332,2039.870099,844.7209189,848.8085793,430.5504945,4478.849124,1029.725169,501.2638521,50585.71635,10091.37227,53854.70468,21.10750142,39.56119284,0.924722133,127.6059,118.0,52.122898,158.3524115,5.373309084,0.944309927,165.2,156.0,77.916486,158.3524115,0.9694375001904761,0.9724362276666667,0.9778841860476191,0.9881318364285715,45.96619047619048,1083.3619047619047,2.150095238095238,2.276333333333333,571.9,882.8380952380952,3717.9638095238097,2081.0095238095237,44.25,135.81666666666666,16.16142857142857,0.714206744,0.766470567,0.705830997,0.748557614,15247.99132,4772.089329,14425.82104,3775.510545,0.344104133,0.461438921,2417.222169,2417.222169,0.631273483,3165.75,0.506712927,0.361522754,6909.984783,1186.396431,0.512799839,6841.75,56922.71828,15248.02061,0.37882246,4398.19488,818.06571,0.505301659,4467.075,15195.15599,15247.99132,990,1530,1095,4047,15090.93964,14369,89.93447877,89.93447877,113.1557114,89.93447877,98.09379363,76.56893077,57.77342615,97.34302148,89.93447877,4975.15,4642.0,41429.7,46071.7,1455,15090.93964,354.3539998,23806.62,271.6370003,0.367291873,6472.084979,82.7169995,12.10526316,3866.07,11399.93,32647.84,32.64784,88.888,88888,22.10611442,88888,60.66869426,354.3539998,9765.8,32647.84,88.888,88888,4598370.731,20309.49
2016-01-01,ASP_monthly,0.58,0.711298179,0.761084756,0.814630379,0.783209576,0.589024836,0.781534924,94.786,0.5,89.73869,5.0,5.0,0.375,4.25,48.6,54.0,51.4,0.9,6.6,98.234,104.1,3193.6,12316.0,-5.9,0.748557614,154.6923077,2290.437272,1091.615321,7883.716005,1202.039206,928.1370683,14224.79811,11414.0,13934.61332,2039.870099,844.7209189,848.8085793,430.5504945,4478.849124,1029.725169,501.2638521,50585.71635,10091.37227,53854.70468,21.10750142,39.56119284,0.924722133,127.6059,118.0,52.122898,158.3524115,5.373309084,0.944309927,165.2,156.0,77.916486,158.3524115,0.9710688550869565,0.9739167387826086,0.9781105187391305,0.9873828131739131,38.86,1070.2608695652175,2.0834347826086956,2.042869565217391,552.2391304347826,864.2869565217391,3730.2413043478264,2054.38,48.848260869565216,135.1913043478261,17.92608695652174,0.714206744,0.766470567,0.705830997,0.748557614,15247.99132,4772.089329,14425.82104,3775.510545,0.344104133,0.461438921,2417.222169,2417.222169,0.631273483,3165.75,0.506712927,0.361522754,6909.984783,1186.396431,0.512799839,6841.75,56922.71828,15248.02061,0.37882246,4398.19488,818.06571,0.505301659,4467.075,15195.15599,15247.99132,990,1530,1095,4047,15090.93964,14369,89.93447877,89.93447877,113.1557114,89.93447877,98.09379363,76.56893077,57.77342615,97.34302148,89.93447877,4975.15,4642.0,41429.7,46071.7,1455,15090.93964,354.3539998,23806.62,271.6370003,0.367291873,6472.084979,82.7169995,12.10526316,3866.07,11399.93,32647.84,32.64784,88.888,88888,22.10611442,88888,60.66869426,354.3539998,9765.8,32647.84,88.888,88888,4598370.731,20309.49
2016-02-01,ASP_monthly,0.58,0.692410449,0.761084756,0.814630379,0.783209576,0.589024836,0.781534924,95.07,0.7,90.18694,5.0,5.0,0.375,4.25,48.2,54.0,51.4,1.6,3.3,99.632,103.7,3314.7,12496.9,-5.9,0.748557614,154.6923077,2290.437272,1091.615321,7883.716005,1202.039206,928.1370683,14224.79811,11414.0,13934.61332,2039.870099,844.7209189,848.8085793,430.5504945,4478.849124,1029.725169,501.2638521,50585.71635,10091.37227,53854.70468,21.10750142,39.56119284,0.924722133,127.6059,118.0,52.122898,158.3524115,5.373309084,0.944309927,165.2,156.0,77.916486,158.3524115,0.9722652071904763,0.9748014693809524,0.9795972424761905,0.9887433290952381,32.19904761904762,1095.5714285714287,2.0116428571428573,2.231952380952381,498.92857142857144,855.0809523809525,3204.837142857143,1922.7442857142855,60.287142857142854,135.1809523809524,23.612857142857145,0.714206744,0.766470567,0.705830997,0.748557614,15247.99132,4772.089329,14425.82104,3775.510545,0.344104133,0.461438921,2417.222169,2417.222169,0.631273483,3165.75,0.506712927,0.361522754,6909.984783,1186.396431,0.512799839,6841.75,56922.71828,15248.02061,0.37882246,4398.19488,818.06571,0.505301659,4467.075,15195.15599,15247.99132,990,1530,1095,4047,15090.93964,14369,89.93447877,89.93447877,113.1557114,89.93447877,98.09379363,76.56893077,57.77342615,97.34302148,89.93447877,4975.15,4642.0,41429.7,46071.7,1455,15090.93964,354.3539998,23806.62,271.6370003,0.367291873,6472.084979,82.7169995,12.10526316,3866.07,11399.93,32647.84,32.64784,88.888,88888,22.10611442,88888,60.66869426,354.3539998,9765.8,32647.84,88.888,88888,4598370.731,20309.49
2016-03-01,ASP_monthly,0.58,0.605905244,0.689780478,0.791078752,0.728066945,0.512490445,0.669309829,95.232,1.4,90.63519,4.9,5.0,0.375,4.25,48.2,54.0,51.4,2.5,0.5,98.987,104.0,3176.3,12466.0,-5.3,0.676836346,154.6923077,2468.372552,1136.616364,8464.25112,1237.923913,1755.642519,16848.40805,10152.0,16409.05973,2548.535283,926.1408547,1080.719303,631.57166,5493.404389,1126.652873,540.1705885,55682.55952,11090.86171,59364.67762,23.83634107,36.20783943,0.924722133,127.6059,118.0,52.122898,158.3524115,5.373309084,0.944309927,165.2,156.0,77.916486,158.3524115,0.9719329204761904,0.9750055476666666,0.9825559202857144,0.9911520282380953,33.52571428571429,1203.2,2.072761904761905,1.9311904761904761,506.89047619047625,925.9714285714286,2990.137142857143,1902.5309523809524,68.28095238095239,121.13428571428572,22.654285714285713,0.624993391,0.692802722,0.651283791,0.676836346,14999.1945,4879.050299,14354.77902,2946.407545,0.303128348,0.423993151,2245.459216,2245.459216,0.561367998,2955.23125,0.494054282,0.363246433,6897.386312,1197.320424,0.494478757,6759.5,56922.71828,14999.21793,0.337408732,4475.955344,823.460418,0.472838659,4420.5,15220.53852,14999.1945,990,1530,1095,4047,16240.33296,23836,94.26154953,94.26154953,120.5,94.26154953,105.2,73.9,57.5,103.8930939,94.26154953,4237.25,5065.0,45095.93,50160.93,1441,16240.33296,346.1450005,23650.789,265.3030006,0.365383137,5811.576024,80.8419999,12.36842105,3854.621063,10872.0,31742.66006,31.74266006,86.875,86875,22.8438541,86875,60.04418051,346.1450005,9869.06,31742.66006,86.875,86875,4647096.701,20309.49
2016-04-01,ASP_monthly,0.52,0.569149048,0.689780478,0.791078752,0.728066945,0.512490445,0.669309829,95.393,0.9,91.62132,5.0,5.0,0.375,4.25,51.8,54.0,51.4,4.9,0.6,97.911,100.0,3248.4,12559.9,-4.3,0.676836346,154.6923077,2468.372552,1136.616364,8464.25112,1237.923913,1755.642519,16848.40805,10152.0,16409.05973,2548.535283,926.1408547,1080.719303,631.57166,5493.404389,1126.652873,540.1705885,55682.55952,11090.86171,59364.67762,23.83634107,36.20783943,0.920138889,115.2,106.0,52.122898,149.1524115,5.606162687,0.909819639,149.7,136.2,77.916486,144.8524115,0.9717401500434782,0.9764934765217391,0.9814880969130435,0.9897403302608696,39.81826086956522,1243.8608695652174,2.231282608695652,1.8118695652173913,570.3391304347826,967.4521739130436,3122.0578260869565,2022.5621739130436,48.62695652173913,126.20826086956522,15.800869565217392,0.624993391,0.692802722,0.651283791,0.676836346,14999.1945,4879.050299,14354.77902,2946.407545,0.303128348,0.423993151,2245.459216,2245.459216,0.561367998,2955.23125,0.494054282,0.363246433,6897.386312,1197.320424,0.494478757,6759.5,56922.71828,14999.21793,0.337408732,4475.955344,823.460418,0.472838659,4420.5,15220.53852,14999.1945,990,1530,1095,4047,16240.33296,23836,94.26154953,94.26154953,120.5,94.26154953,105.2,73.9,57.5,103.8930939,94.26154953,4237.25,5065.0,45095.93,50160.93,1441,16240.33296,346.1450005,23650.789,265.3030006,0.365383137,5811.576024,80.8419999,12.36842105,3854.621063,10872.0,31742.66006,31.74266006,86.875,86875,22.8438541,86875,60.04418051,346.1450005,9869.06,31742.66006,86.875,86875,4647096.701,20309.49
